gene_id	LFC
CNAG_05600	2.47E-01
CNAG_07705	8.66E-01
CNAG_04823	-2.60E-01
CNAG_04605	-2.63E-01
CNAG_04101	-2.71E-01
CNAG_04676	-2.75E-01
CNAG_00392	2.10E-01
CNAG_07874	-6.85E-01
CNAG_01475	5.67E-01
CNAG_04417	-5.25E-01
CNAG_07312	6.68E-01
CNAG_06566	-3.53E-01
CNAG_00691	4.91E-01
CNAG_07683	-6.26E-01
CNAG_03099	2.01E-01
CNAG_04297	-3.04E-01
CNAG_00108	-3.43E-01
CNAG_00834	-1.81E+00
CNAG_05897	-2.66E-01
CNAG_04700	-3.28E-01
CNAG_00739	-3.35E-01
CNAG_00433	-3.19E-01
CNAG_01557	-2.24E-01
CNAG_07518	-3.97E-01
CNAG_00070	4.96E-01
CNAG_01843	-1.82E-01
CNAG_01985	4.06E-01
CNAG_05184	2.68E+00
CNAG_07713	2.01E+00
CNAG_12661	-9.45E-01
CNAG_03352	-3.57E-01
CNAG_12334	-5.79E-01
CNAG_01074	-3.64E-01
CNAG_02602	7.52E-01
CNAG_05926	-3.33E-01
CNAG_03178	-6.02E-01
CNAG_00663	1.23E+00
CNAG_02763	-3.25E-01
CNAG_01768	-1.07E+00
CNAG_02609	-2.28E-01
CNAG_06407	-2.18E-01
CNAG_03170	-4.73E-01
CNAG_02694	1.83E+00
CNAG_02078	2.91E-01
CNAG_01545	5.76E-01
CNAG_12149	1.48E+00
CNAG_04432	1.80E-01
CNAG_00284	3.74E-01
CNAG_05435	6.87E-01
CNAG_07030	2.61E-01
CNAG_12273	3.32E-01
CNAG_00613	-7.08E-01
CNAG_03602	-2.70E-01
CNAG_02008	1.03E+00
CNAG_07540	1.09E+00
CNAG_00718	1.91E-01
CNAG_05784	6.46E-01
CNAG_00371	-3.24E-01
CNAG_04970	-3.18E-01
CNAG_02880	-3.90E-01
CNAG_02953	-6.71E-01
CNAG_03587	2.92E-01
CNAG_01689	1.93E+00
CNAG_02829	3.80E-01
CNAG_06778	3.54E-01
CNAG_04733	2.68E-01
CNAG_00188	-3.52E-01
CNAG_03795	8.09E-01
CNAG_02326	2.19E-01
CNAG_01524	9.42E-01
CNAG_02882	4.54E-01
CNAG_00977	5.88E-01
CNAG_05762	-7.03E-01
CNAG_03961	-4.44E-01
CNAG_06708	2.54E-01
CNAG_05305	1.37E+00
CNAG_03395	3.15E-01
CNAG_00475	4.72E-01
CNAG_06533	6.23E-01
CNAG_05855	2.38E-01
CNAG_03908	-2.35E-01
CNAG_02355	-5.76E-01
CNAG_12954	-5.31E-01
CNAG_02002	-2.96E-01
CNAG_01721	-3.34E-01
CNAG_05447	1.95E-01
CNAG_05648	-3.43E-01
CNAG_01539	8.52E-01
CNAG_00026	-5.29E-01
CNAG_01777	-3.52E-01
CNAG_00813	5.18E+00
CNAG_06837	3.17E-01
CNAG_07356	-2.21E-01
CNAG_05759	2.80E-01
CNAG_06935	5.48E-01
CNAG_12994	9.90E-01
CNAG_00124	3.75E-01
CNAG_13147	-8.23E-01
CNAG_12598	1.45E+00
CNAG_08002	3.67E-01
CNAG_00438	2.81E-01
CNAG_12038	-6.42E-01
CNAG_05486	-2.37E-01
CNAG_01320	-2.90E-01
CNAG_04157	2.51E-01
CNAG_12584	-9.62E-01
CNAG_03266	5.03E-01
CNAG_01264	-5.09E-01
CNAG_12755	2.03E+00
CNAG_01369	1.03E+00
CNAG_02977	1.61E-01
CNAG_04913	2.07E-01
CNAG_01808	2.30E-01
CNAG_05430	4.54E-01
CNAG_13092	-6.00E-01
CNAG_04689	7.66E-01
CNAG_12315	-1.62E+00
CNAG_07634	7.32E-01
CNAG_00869	2.99E+00
CNAG_00405	2.98E-01
CNAG_06957	-4.03E-01
CNAG_04060	5.49E-01
CNAG_03206	3.08E-01
CNAG_12762	2.49E+00
CNAG_07605	3.84E-01
CNAG_08014	-3.68E-01
CNAG_13206	5.94E-01
CNAG_05229	4.73E-01
CNAG_07953	-3.76E-01
CNAG_05674	1.98E-01
CNAG_03236	1.32E+00
CNAG_01658	3.13E-01
CNAG_01901	2.71E+00
CNAG_02285	-5.46E-01
CNAG_05005	9.34E-01
CNAG_02895	7.18E-01
CNAG_01615	-3.28E-01
CNAG_12173	1.42E+00
CNAG_07432	3.62E-01
CNAG_06448	-8.59E-01
CNAG_13123	-1.06E+00
CNAG_03108	5.19E-01
CNAG_01586	-1.60E-01
CNAG_13054	-8.55E-01
CNAG_00637	1.69E+00
CNAG_12380	-1.04E+00
CNAG_06299	6.67E-01
CNAG_01307	-4.82E-01
CNAG_04396	5.96E-01
CNAG_13157	-1.37E+00
CNAG_07690	3.07E-01
CNAG_03177	2.65E-01
CNAG_00361	3.98E-01
CNAG_03237	4.74E-01
CNAG_00927	-2.24E-01
CNAG_06558	-5.16E-01
CNAG_05909	-2.27E-01
CNAG_03527	-2.31E-01
CNAG_01975	2.16E-01
CNAG_00827	2.08E+00
CNAG_03776	3.86E-01
CNAG_00605	9.36E-01
CNAG_05359	-3.77E-01
CNAG_06077	-2.94E-01
CNAG_03590	-1.32E-01
CNAG_11005	3.84E+00
CNAG_07927	-6.98E-01
CNAG_00300	8.49E-01
CNAG_03637	3.48E-01
CNAG_03162	1.29E+00
CNAG_07838	-6.37E-01
CNAG_02392	6.60E-01
CNAG_05254	7.15E-01
CNAG_06265	4.31E-01
CNAG_04475	-9.40E-01
CNAG_03275	-2.53E-01
CNAG_02414	8.79E-01
CNAG_12156	-9.28E-01
CNAG_09004	3.13E+00
CNAG_02944	-4.28E-01
CNAG_01469	3.92E-01
CNAG_03927	-4.48E-01
CNAG_01921	-5.02E-01
CNAG_05297	-2.91E-01
CNAG_07648	4.34E+00
CNAG_06456	-2.51E-01
CNAG_12690	2.39E+00
CNAG_06798	-4.03E-01
CNAG_04065	8.41E-01
CNAG_04244	5.08E-01
CNAG_00676	-3.06E-01
CNAG_02448	1.17E+00
CNAG_05031	3.48E-01
CNAG_04528	4.29E-01
CNAG_05116	4.85E-01
CNAG_05544	1.34E+00
CNAG_05584	-3.72E-01
CNAG_02849	-2.25E+00
CNAG_01131	1.43E+00
CNAG_06206	-3.25E-01
CNAG_13017	1.22E+00
CNAG_06256	-1.13E+00
CNAG_02864	-2.11E+00
CNAG_02500	9.67E-01
CNAG_04651	4.67E-01
CNAG_07964	2.24E-01
CNAG_00844	1.66E+00
CNAG_12214	-8.20E-01
CNAG_12364	-4.04E-01
CNAG_04217	-1.28E+00
CNAG_07657	-3.43E-01
CNAG_06630	-2.00E-01
CNAG_07971	5.97E-01
CNAG_06754	-2.22E-01
CNAG_07766	6.76E-01
CNAG_04598	8.58E-01
CNAG_05745	-2.86E-01
CNAG_03532	2.04E+00
CNAG_02106	-2.00E-01
CNAG_00742	3.26E-01
CNAG_03595	-1.81E-01
CNAG_01850	2.02E-01
CNAG_07437	2.59E-01
CNAG_12768	5.18E-01
CNAG_00447	-2.59E-01
CNAG_05864	1.32E+00
CNAG_07442	2.99E-01
CNAG_06681	3.03E-01
CNAG_02799	-2.37E-01
CNAG_06971	4.62E-01
CNAG_00997	-5.02E-01
CNAG_01138	-9.65E-01
CNAG_00319	2.44E-01
CNAG_12008	-6.96E-01
CNAG_01272	4.01E+00
CNAG_06780	1.00E+00
CNAG_05038	6.80E-01
CNAG_02030	-2.62E-01
CNAG_04900	-2.43E-01
CNAG_06308	2.89E-01
CNAG_00052	-9.21E-01
CNAG_00996	2.56E-01
CNAG_12630	-2.07E+00
CNAG_03538	-5.17E-01
CNAG_01362	-2.87E-01
CNAG_06749	7.91E-01
CNAG_01178	2.74E-01
CNAG_08022	2.13E-01
CNAG_07664	-3.50E-01
CNAG_00566	-5.33E-01
CNAG_12092	-5.77E-01
CNAG_02858	-4.37E-01
CNAG_01634	-3.44E-01
CNAG_06505	-1.85E-01
CNAG_03478	2.06E-01
CNAG_02959	-3.48E-01
CNAG_13006	5.33E-01
CNAG_02851	-8.86E-01
CNAG_07492	3.44E+00
CNAG_06388	-5.91E-01
CNAG_04902	8.74E-01
CNAG_02336	-4.13E-01
CNAG_03023	2.36E-01
CNAG_07840	-7.80E-01
CNAG_12335	1.34E+00
CNAG_00696	7.31E-01
CNAG_12263	7.02E-01
CNAG_03768	2.78E-01
CNAG_00986	-3.77E-01
CNAG_07582	-4.42E-01
CNAG_03680	5.92E-01
CNAG_02055	-2.79E-01
CNAG_04485	3.31E-01
CNAG_00622	-4.02E-01
CNAG_12308	-2.77E+00
CNAG_07465	-3.57E-01
CNAG_04984	6.89E-01
CNAG_00159	-6.31E-01
CNAG_06663	-2.56E-01
CNAG_03513	-4.04E-01
CNAG_07563	-3.38E-01
CNAG_00877	-2.75E-01
CNAG_07730	-6.95E-01
CNAG_06151	-3.21E-01
CNAG_02870	3.66E-01
CNAG_12437	-3.86E-01
CNAG_06599	3.59E-01
CNAG_02822	4.88E-01
CNAG_07404	1.38E+00
CNAG_00425	1.26E+00
CNAG_04018	4.02E-01
CNAG_01722	-3.28E-01
CNAG_00457	-1.83E-01
CNAG_05202	-3.64E-01
CNAG_03065	-6.58E-01
CNAG_05839	-5.05E-01
CNAG_02258	-2.26E-01
CNAG_02577	3.48E-01
CNAG_03562	-2.55E-01
CNAG_07892	7.90E-01
CNAG_01779	1.09E+00
CNAG_03577	-3.74E-01
CNAG_09008	3.24E+00
CNAG_12102	7.47E-01
CNAG_05040	-2.18E+00
CNAG_13159	-1.04E+00
CNAG_05252	6.76E-01
CNAG_03719	-4.38E-01
CNAG_04906	3.25E-01
CNAG_02303	-1.52E-01
CNAG_02143	-1.45E+00
CNAG_04640	2.66E-01
CNAG_01354	-4.69E-01
CNAG_03384	1.09E+00
CNAG_05137	7.00E-01
CNAG_06390	7.95E-01
CNAG_04364	8.91E-01
CNAG_03614	1.19E+00
CNAG_03865	-5.42E-01
CNAG_03154	1.16E+00
CNAG_03729	-2.80E-01
CNAG_05731	8.26E-01
CNAG_06908	-4.29E-01
CNAG_04169	5.04E-01
CNAG_02990	1.08E+00
CNAG_06920	-2.42E-01
CNAG_04004	-5.43E-01
CNAG_07011	-4.74E-01
CNAG_01360	6.50E-01
CNAG_12268	-4.62E-01
CNAG_02091	3.20E-01
CNAG_03449	7.03E-01
CNAG_10008	-1.25E+00
CNAG_06105	7.21E-01
CNAG_03060	1.02E+00
CNAG_12565	2.41E+00
CNAG_05235	2.66E-01
CNAG_06656	-3.42E-01
CNAG_00138	-1.60E-01
CNAG_06771	-3.45E-01
CNAG_05643	-1.05E+00
CNAG_01752	-4.23E-01
CNAG_12373	-1.62E+00
CNAG_04980	-5.72E-01
CNAG_05507	-5.15E-01
CNAG_00671	-3.04E-01
CNAG_12376	6.19E-01
CNAG_06134	9.31E-01
CNAG_04281	3.76E-01
CNAG_02893	-1.91E+00
CNAG_02952	-5.68E-01
CNAG_02558	-9.31E-01
CNAG_06093	-1.84E-01
CNAG_03015	-6.20E-01
CNAG_06543	-2.13E-01
CNAG_04768	-4.07E-01
CNAG_05152	4.83E-01
CNAG_05794	2.91E-01
CNAG_02757	2.75E-01
CNAG_00260	-2.18E-01
CNAG_03731	-4.84E-01
CNAG_03821	4.68E-01
CNAG_00398	7.11E-01
CNAG_04735	2.32E+00
CNAG_05370	3.60E-01
CNAG_02751	-3.57E-01
CNAG_12299	8.91E-01
CNAG_00804	-2.76E-01
CNAG_00905	4.87E-01
CNAG_06050	-5.26E-01
CNAG_07849	-4.12E-01
CNAG_03922	2.21E+00
CNAG_06071	-4.75E-01
CNAG_05805	-2.65E-01
CNAG_06810	1.17E+00
CNAG_03957	-3.01E-01
CNAG_00237	-4.57E-01
CNAG_05840	-3.58E-01
CNAG_01507	1.99E-01
CNAG_07375	2.06E-01
CNAG_01191	4.67E-01
CNAG_01392	-2.35E-01
CNAG_03787	2.06E-01
CNAG_05723	-5.05E-01
CNAG_06361	2.91E-01
CNAG_04504	3.03E-01
CNAG_01952	5.76E-01
CNAG_05364	-2.76E-01
CNAG_04817	-6.09E-01
CNAG_00668	7.32E-01
CNAG_03040	-7.28E-01
CNAG_01298	1.82E-01
CNAG_00771	-6.45E-01
CNAG_01772	-3.60E-01
CNAG_03368	2.76E-01
CNAG_02152	4.84E-01
CNAG_04614	5.80E-01
CNAG_01529	-3.17E-01
CNAG_13132	4.60E-01
CNAG_12346	-3.43E-01
CNAG_07887	9.74E-01
CNAG_05458	3.58E+00
CNAG_06925	-4.04E-01
CNAG_00435	-4.01E-01
CNAG_12326	-1.19E+00
CNAG_02183	4.13E-01
CNAG_07994	-3.27E-01
CNAG_06947	-2.92E-01
CNAG_03919	-4.49E-01
CNAG_02265	1.26E-01
CNAG_12604	1.69E+00
CNAG_00976	-3.17E-01
CNAG_02044	1.42E+00
CNAG_06722	1.74E+00
CNAG_12046	-7.98E-01
CNAG_05568	-2.81E-01
CNAG_02431	-1.89E-01
CNAG_02553	-8.43E-01
CNAG_05384	3.64E-01
CNAG_05778	3.46E-01
CNAG_06334	-7.81E-01
CNAG_05346	5.43E-01
CNAG_01701	1.39E-01
CNAG_06118	2.84E-01
CNAG_02917	-4.56E-01
CNAG_04922	7.19E-01
CNAG_00194	-2.29E-01
CNAG_05466	-1.74E+00
CNAG_05193	7.79E-01
CNAG_00786	-3.44E-01
CNAG_04883	-4.98E-01
CNAG_06404	-7.50E-01
CNAG_04277	3.40E-01
CNAG_01243	2.23E-01
CNAG_00116	-3.15E-01
CNAG_00778	3.59E-01
CNAG_06643	-2.54E-01
CNAG_05917	-4.53E-01
CNAG_00160	6.14E-01
CNAG_12536	-1.45E+00
CNAG_01502	1.73E-01
CNAG_03780	-4.37E-01
CNAG_06830	-2.45E-01
CNAG_04321	4.87E-01
CNAG_04562	-6.99E-01
CNAG_04354	5.63E-01
CNAG_01100	2.90E-01
CNAG_05304	1.03E+00
CNAG_07387	-3.48E-01
CNAG_06437	-1.48E-01
CNAG_06801	-3.73E-01
CNAG_00794	4.16E-01
CNAG_05215	2.25E-01
CNAG_03069	-4.00E-01
CNAG_07938	4.20E-01
CNAG_04991	4.81E-01
CNAG_01853	-5.21E-01
CNAG_04531	-3.72E-01
CNAG_04459	1.14E+00
CNAG_04799	-4.69E-01
CNAG_04369	-2.67E-01
CNAG_04623	1.09E+00
CNAG_04588	2.81E-01
CNAG_03260	-3.55E-01
CNAG_01991	-2.29E-01
CNAG_02910	6.32E-01
CNAG_03337	-2.45E-01
CNAG_07176	1.72E+00
CNAG_00278	-2.47E-01
CNAG_12984	1.82E+00
CNAG_06817	2.73E-01
CNAG_04200	8.09E-01
CNAG_05222	3.88E-01
CNAG_04291	-2.28E-01
CNAG_06637	-2.81E-01
CNAG_03938	8.33E-01
CNAG_01729	5.92E-01
CNAG_12820	-4.01E-01
CNAG_00987	-6.04E-01
CNAG_12286	4.06E-01
CNAG_04103	-1.09E+00
CNAG_04286	-4.30E-01
CNAG_03314	7.89E-01
CNAG_04696	3.84E-01
CNAG_13142	-3.81E-01
CNAG_03591	3.49E-01
CNAG_03848	7.90E-01
CNAG_06624	4.56E-01
CNAG_03968	-5.52E-01
CNAG_06760	6.40E-01
CNAG_00239	5.26E-01
CNAG_05240	-3.58E-01
CNAG_00614	2.81E-01
CNAG_02888	7.03E-01
CNAG_05714	6.11E-01
CNAG_04166	-2.61E-01
CNAG_06578	7.65E-01
CNAG_01817	-1.89E-01
CNAG_01304	-3.53E-01
CNAG_00765	4.21E-01
CNAG_01120	-1.90E-01
CNAG_05534	4.14E-01
CNAG_12886	3.91E-01
CNAG_02218	2.76E-01
CNAG_00334	-3.86E-01
CNAG_04743	7.77E-01
CNAG_04752	7.22E-01
CNAG_07506	1.85E-01
CNAG_00750	-5.67E-01
CNAG_12059	-4.47E-01
CNAG_12891	1.60E+00
CNAG_03223	8.05E-01
CNAG_00289	-1.72E-01
CNAG_00343	3.03E-01
CNAG_00581	4.35E-01
CNAG_02927	6.24E-01
CNAG_01404	-3.79E-01
CNAG_07552	2.66E-01
CNAG_02777	-1.98E-01
CNAG_12829	-6.36E-01
CNAG_00122	5.46E-01
CNAG_02685	1.58E+00
CNAG_12683	-7.76E-01
CNAG_02995	-2.49E-01
